Ano;N° Emenda;Partido;Parlamentar;Cód. Parlamentar Solicitante (a partir de 2025);Parlamentar Solicitante (a partir de 2025);UF;Cód. Município IBGE;Municipio;Esfera Administrativa;Tipo de Emenda;Grupo de Despesa;Subfunção;Fonte;Funcional;Data Inicio Proposta;N° Instrumento;TGov Parceria;Tipo de Repasse;Tipo de Instrumento;Ação Orç.;Programa Estratégico;Componente;CNPJ Beneficiário;Beneficiário;Nr. Portaria;Data Portaria;Situação (Portal FNS);Situação (DS PROPOSTA);Data Último Pgto;Instrumento (R$);Empenhado (R$);Pago (R$)
2023;40880021;MDB;VENEZIANO VITAL DO RÊGO;não se aplica;não se aplica;PB;250400;CAMPINA GRANDE;MUNICIPAL;INDIVIDUAL;CORRENTE;302;1002;1030250182E900025;19/04/2023;36000508995202300;-;FAF;INCREMENTO MAC;2E90;INCREMENTO TEMPORÁRIO - MAC;INCREMENTO DO CUSTEIO DA MÉDIA E ALTA COMPLEXIDADE (MAC);24513574000121;FUNDO MUNICIPAL DE SAUDE DE CAMPINA GRANDE;632;22/05/2023;PROPOSTA PAGA;Proposta Paga;09/06/2023;R$2.500.000,00;R$2.500.000,00;R$2.500.000,00
2023;42180008;MDB;NILDA GONDIM;não se aplica;não se aplica;PB;250830;LAGOA SECA;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1002;1030150192E890025;13/04/2023;36000501850202300;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11264183000179;FUNDO MUNICIPAL DE SAUDE;679;12/06/2023;PROPOSTA PAGA;Proposta Paga;02/10/2023;R$400.000,00;R$400.000,00;R$400.000,00
2023;42180025;MDB;NILDA GONDIM;não se aplica;não se aplica;PB;250830;LAGOA SECA;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1001;1030150192E890025;13/04/2023;36000501850202300;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11264183000179;FUNDO MUNICIPAL DE SAUDE;679;12/06/2023;PROPOSTA PAGA;Proposta Paga;02/10/2023;R$360.000,00;R$360.000,00;R$360.000,00
2023;42180025;MDB;NILDA GONDIM;não se aplica;não se aplica;PB;250740;JERICO;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1002;1030150192E890025;14/04/2023;36000504095202300;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;12009325000114;FUNDO MUNICIPAL DE SAUDE - FMS;679;12/06/2023;PROPOSTA PAGA;Proposta Paga;31/08/2023;R$300.000,00;R$300.000,00;R$300.000,00
2023;42180025;MDB;NILDA GONDIM;não se aplica;não se aplica;PB;250780;JUNCO DO SERIDO;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1002;1030150192E890025;14/04/2023;36000502777202300;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;13069201000197;FUNDO MUNICIPAL DE SAUDE DE JUNCO DO SERIDO-PB;679;12/06/2023;PROPOSTA PAGA;Proposta Paga;31/08/2023;R$500.000,00;R$500.000,00;R$500.000,00
2023;12770005;PL;WELLINGTON ROBERTO;não se aplica;não se aplica;PB;250850;LIVRAMENTO;MUNICIPAL;INDIVIDUAL;CORRENTE;302;1002;1030250182E900025;17/04/2023;36000504899202300;-;FAF;INCREMENTO MAC;2E90;INCREMENTO TEMPORÁRIO - MAC;INCREMENTO DO CUSTEIO DA MÉDIA E ALTA COMPLEXIDADE (MAC);11188530000121;FUNDO MUNICIPAL DE SAUDE;648;26/05/2023;PROPOSTA PAGA;Proposta Paga;29/06/2023;R$100.000,00;R$100.000,00;R$100.000,00
2023;27110005;PP;AGUINALDO RIBEIRO;não se aplica;não se aplica;PB;250130;AROEIRAS;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1001;1030150192E890025;13/04/2023;36000500089202300;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;10819820000163;FUNDO MUNICIPAL DE SAUDE;626;22/05/2023;PROPOSTA PAGA;Proposta Paga;07/06/2023;R$100.000,00;R$100.000,00;R$100.000,00
2023;41410004;PP;DANIELLA RIBEIRO;não se aplica;não se aplica;PB;250770;JUAZEIRINHO;MUNICIPAL;INDIVIDUAL;CORRENTE;302;1002;1030250182E900025;13/04/2023;36000501001202300;-;FAF;INCREMENTO MAC;2E90;INCREMENTO TEMPORÁRIO - MAC;INCREMENTO DO CUSTEIO DA MÉDIA E ALTA COMPLEXIDADE (MAC);11277311000119;FUNDO MUNICIPAL DE SAUDE DE JUAZEIRINHO;632;22/05/2023;PROPOSTA PAGA;Proposta Paga;06/06/2023;R$100.000,00;R$100.000,00;R$100.000,00
2023;41410004;PP;DANIELLA RIBEIRO;não se aplica;não se aplica;PB;250600;ESPERANCA;MUNICIPAL;INDIVIDUAL;CORRENTE;302;1002;1030250182E900025;22/05/2023;36000532453202300;-;FAF;INCREMENTO MAC;2E90;INCREMENTO TEMPORÁRIO - MAC;INCREMENTO DO CUSTEIO DA MÉDIA E ALTA COMPLEXIDADE (MAC);12011984000195;FUNDO MUNICIPAL DE SAUDE;1023;28/07/2023;PROPOSTA PAGA;Proposta Paga;31/08/2023;R$180.000,00;R$180.000,00;R$180.000,00
2023;41410004;PP;DANIELLA RIBEIRO;não se aplica;não se aplica;PB;251340;SANTA LUZIA;MUNICIPAL;INDIVIDUAL;CORRENTE;302;1002;1030250182E900025;25/04/2023;36000512648202300;-;FAF;INCREMENTO MAC;2E90;INCREMENTO TEMPORÁRIO - MAC;INCREMENTO DO CUSTEIO DA MÉDIA E ALTA COMPLEXIDADE (MAC);10425754000147;FUNDO MUNICIPAL DE SAUDE DE SANTA LUZIA;590;09/05/2023;PROPOSTA PAGA;Proposta Paga;06/06/2023;R$400.000,00;R$400.000,00;R$400.000,00
2023;41410003;PP;DANIELLA RIBEIRO;não se aplica;não se aplica;PB;250407;CARAUBAS;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1001;1030150192E890025;13/04/2023;36000501900202300;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11431018000164;FUNDO MUNICIPAL DE SAUDE;626;22/05/2023;PROPOSTA PAGA;Proposta Paga;07/06/2023;R$150.000,00;R$150.000,00;R$150.000,00
2023;27110007;PP;AGUINALDO RIBEIRO;não se aplica;não se aplica;PB;250115;AREIA DE BARAUNAS;MUNICIPAL;INDIVIDUAL;CAPITAL;301;1001;10301501985810025;17/04/2023;11832051000123002;-;FAF;EQUIPAMENTO;8581;SAÚDE EM FAMÍLIA;TRANSPORTE ELETIVO EM SAÚDE - PORTARIA 544;11832051000104;FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE AREIA DE BARAUNAS;803;03/07/2023;PROPOSTA PAGA;Proposta Paga;31/08/2023;R$304.800,00;R$304.800,00;R$304.800,00
2023;41410003;PP;DANIELLA RIBEIRO;não se aplica;não se aplica;PB;251280;RIACHO DOS CAVALOS;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1002;1030150192E890025;19/04/2023;36000509745202300;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;12081925000193;RIACHO DOS CAVALOS FUNDO MUNICIPAL DE SAUDE;583;09/05/2023;PROPOSTA PAGA;Proposta Paga;07/06/2023;R$300.000,00;R$300.000,00;R$300.000,00
2023;27150009;PSC;RUY CARNEIRO;não se aplica;não se aplica;PB;251593;SERTAOZINHO;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1002;1030150192E890025;14/04/2023;36000502944202300;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11958034000100;FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE SERTAOZINHO-PB;583;09/05/2023;PROPOSTA PAGA;Proposta Paga;07/06/2023;R$492.500,00;R$492.500,00;R$492.500,00
2023;27150009;PSC;RUY CARNEIRO;não se aplica;não se aplica;PB;250610;FAGUNDES;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1001;1030150192E890025;19/04/2023;36000508110202300;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11307940000144;FUNDO MUNICIPAL DE SAUDE FAGUNDES PB;626;22/05/2023;PROPOSTA PAGA;Proposta Paga;07/06/2023;R$200.000,00;R$200.000,00;R$200.000,00
2023;27150009;PSC;RUY CARNEIRO;não se aplica;não se aplica;PB;251500;SAO MIGUEL DE TAIPU;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1001;1030150192E890025;19/04/2023;36000509334202300;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11601645000104;FUNDO MUNICIPAL DE SAUDE;583;09/05/2023;PROPOSTA PAGA;Proposta Paga;07/06/2023;R$350.000,00;R$350.000,00;R$350.000,00
2023;39970006;PSB;GERVÁSIO MAIA;não se aplica;não se aplica;PB;251272;PEDRO REGIS;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1002;1030150192E890025;02/06/2023;36000548414202300;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;13072341000114;PEDRO REGIS FUNDO MUNICIPAL DE SAUDE;969;20/07/2023;PROPOSTA PAGA;Proposta Paga;31/08/2023;R$200.000,00;R$200.000,00;R$200.000,00
2023;27150009;PSC;RUY CARNEIRO;não se aplica;não se aplica;PB;251500;SAO MIGUEL DE TAIPU;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1002;1030150192E890025;19/04/2023;36000509339202300;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11601645000104;FUNDO MUNICIPAL DE SAUDE;626;22/05/2023;PROPOSTA PAGA;Proposta Paga;07/06/2023;R$30.000,00;R$30.000,00;R$30.000,00
2023;27150009;PSC;RUY CARNEIRO;não se aplica;não se aplica;PB;251455;SAO JOSE DE PRINCESA;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1002;1030150192E890025;24/04/2023;36000512375202300;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;10460712000147;FUNDO MUNICIPAL DE SAUDE DE SAO JOSE DE PRINCESA;626;22/05/2023;PROPOSTA PAGA;Proposta Paga;07/06/2023;R$190.000,00;R$190.000,00;R$190.000,00
2023;37390018;PSDB;PEDRO CUNHA LIMA;não se aplica;não se aplica;PB;250630;GUARABIRA;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1001;1030150192E891424;13/04/2023;36000502252202300;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;13844779000173;GUARABIRA FUNDO MUNICIPAL DE SAUDE;1146;22/08/2023;PROPOSTA PAGA;Proposta Paga;24/10/2023;R$400.000,00;R$400.000,00;R$400.000,00
2023;37390018;PSDB;PEDRO CUNHA LIMA;não se aplica;não se aplica;PB;250630;GUARABIRA;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1000;1030150192E891424;13/04/2023;36000502252202300;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;13844779000173;GUARABIRA FUNDO MUNICIPAL DE SAUDE;1146;22/08/2023;PROPOSTA PAGA;Proposta Paga;24/10/2023;R$251.683,00;R$251.683,00;R$251.683,00
2023;37390021;PSDB;PEDRO CUNHA LIMA;não se aplica;não se aplica;PB;250400;CAMPINA GRANDE;MUNICIPAL;INDIVIDUAL;CORRENTE;302;1000;1030250182E901392;19/04/2023;36000508398202300;-;FAF;INCREMENTO MAC;2E90;INCREMENTO TEMPORÁRIO - MAC;INCREMENTO DO CUSTEIO DA MÉDIA E ALTA COMPLEXIDADE (MAC);24513574000121;FUNDO MUNICIPAL DE SAUDE DE CAMPINA GRANDE;1157;21/08/2023;PROPOSTA PAGA;Proposta Paga;24/10/2023;R$1.195.497,00;R$1.195.497,00;R$1.195.497,00
2023;39920004;PT;FREI ANASTACIO RIBEIRO;não se aplica;não se aplica;PB;250077;APARECIDA;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1002;1030150192E890025;26/05/2023;36000537678202300;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11956816000100;FUNDO MUNICIPAL DE SAUDE DE APARECIDA;1146;22/08/2023;PROPOSTA PAGA;Proposta Paga;02/10/2023;R$450.000,00;R$450.000,00;R$450.000,00
2023;39920007;PT;FREI ANASTACIO RIBEIRO;não se aplica;não se aplica;PB;251580;SERRA REDONDA;MUNICIPAL;INDIVIDUAL;CAPITAL;301;1001;10301501985810025;20/04/2023;97519352000123001;-;FAF;EQUIPAMENTO;8581;SAÚDE EM FAMÍLIA;EQUIPAMENTOS - PORTARIA 544;97519352000190;FUNDO MUNICIPAL DE SAUDE;671;13/06/2023;PROPOSTA PAGA;Proposta Paga;01/09/2023;R$149.754,00;R$149.754,00;R$149.754,00
2023;39920007;PT;FREI ANASTACIO RIBEIRO;não se aplica;não se aplica;PB;251275;RIACHAO DO BACAMARTE;MUNICIPAL;INDIVIDUAL;CAPITAL;301;1001;10301501985810025;18/04/2023;11565067000123001;-;FAF;EQUIPAMENTO;8581;SAÚDE EM FAMÍLIA;EQUIPAMENTOS - PORTARIA 544;11565067000190;FUNDO MUNICIPAL DE SAUDE - RIACHAO DO BACAMARTE - PB;1138;21/08/2023;PROPOSTA PAGA;Proposta Paga;02/10/2023;R$250.000,00;R$250.000,00;R$250.000,00
2023;39920007;PT;FREI ANASTACIO RIBEIRO;não se aplica;não se aplica;PB;251275;RIACHAO DO BACAMARTE;MUNICIPAL;INDIVIDUAL;CAPITAL;301;1002;10301501985810025;18/04/2023;11565067000123001;-;FAF;EQUIPAMENTO;8581;SAÚDE EM FAMÍLIA;EQUIPAMENTOS - PORTARIA 544;11565067000190;FUNDO MUNICIPAL DE SAUDE - RIACHAO DO BACAMARTE - PB;1138;21/08/2023;PROPOSTA PAGA;Proposta Paga;02/10/2023;R$99.828,00;R$99.828,00;R$99.828,00
2023;12830001;REPUBLICAN;WILSON SANTIAGO;não se aplica;não se aplica;PB;250500;CUBATI;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1001;1030150192E890025;24/04/2023;36000512500202300;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;08580325000100;FUNDO MUNICIPAL DE SAUDE DE CUBATI;626;22/05/2023;PROPOSTA PAGA;Proposta Paga;07/06/2023;R$400.000,00;R$400.000,00;R$400.000,00
2023;12830002;REPUBLICAN;WILSON SANTIAGO;não se aplica;não se aplica;PB;251620;SOUSA;MUNICIPAL;INDIVIDUAL;CORRENTE;302;1001;1030250182E900025;13/04/2023;36000499764202300;-;FAF;INCREMENTO MAC;2E90;INCREMENTO TEMPORÁRIO - MAC;INCREMENTO DO CUSTEIO DA MÉDIA E ALTA COMPLEXIDADE (MAC);05626697000124;FUNDO MUNICIPAL DE SAUDE DE SOUSA;632;22/05/2023;PROPOSTA PAGA;Proposta Paga;09/06/2023;R$1.000.000,00;R$1.000.000,00;R$1.000.000,00
2023;12830002;REPUBLICAN;WILSON SANTIAGO;não se aplica;não se aplica;PB;251620;SOUSA;MUNICIPAL;INDIVIDUAL;CORRENTE;302;1000;1030250182E900025;13/04/2023;36000499764202300;-;FAF;INCREMENTO MAC;2E90;INCREMENTO TEMPORÁRIO - MAC;INCREMENTO DO CUSTEIO DA MÉDIA E ALTA COMPLEXIDADE (MAC);05626697000124;FUNDO MUNICIPAL DE SAUDE DE SOUSA;632;22/05/2023;PROPOSTA PAGA;Proposta Paga;09/06/2023;R$209,00;R$209,00;R$209,00
2023;27120004;REPUBLICAN;HUGO MOTTA;não se aplica;não se aplica;PB;251050;OLIVEDOS;MUNICIPAL;INDIVIDUAL;CORRENTE;302;1001;1030250182E900025;24/04/2023;36000512508202300;-;FAF;INCREMENTO MAC;2E90;INCREMENTO TEMPORÁRIO - MAC;INCREMENTO DO CUSTEIO DA MÉDIA E ALTA COMPLEXIDADE (MAC);17739771000106;FUNDO MUNICIPAL DE SAUDE DE OLIVEDOS;632;22/05/2023;PROPOSTA PAGA;Proposta Paga;06/06/2023;R$75.000,00;R$75.000,00;R$75.000,00
2023;35300010;UNIÃO;DAMIÃO FELICIANO;não se aplica;não se aplica;PB;250380;CALDAS BRANDAO;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1001;1030150192E890025;13/04/2023;36000501678202300;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11238753000156;FUNDO MUNICIPAL DE SAUDE CALDAS BRANDAO;626;22/05/2023;PROPOSTA PAGA;Proposta Paga;07/06/2023;R$616.582,00;R$616.582,00;R$616.582,00
2023;24490006;UNIÃO;EFRAIM FILHO;não se aplica;não se aplica;PB;251203;POCO DANTAS;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1002;10301501985810025;30/05/2023;08743272000123004;-;FAF;UBSREFORMA;8581;SAÚDE EM FAMÍLIA;REQUALIFICA - UBS;08743272000193;FUNDO MUNICIPAL DE SAUDE;996;20/07/2023;EM ANALISE PELA ÁREA FINALÍSTICA;Proposta de Obra concluída;24/03/2025;R$299.981,00;R$299.981,00;R$299.981,00
2023;40880019;MDB;VENEZIANO VITAL DO RÊGO;não se aplica;não se aplica;PB;250260;IGARACY;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1001;1030150192E890025;13/04/2023;36000502255202300;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11463951000113;FUNDO MUNICIPAL DE SAUDE DE IGARACY;626;22/05/2023;PROPOSTA PAGA;Proposta Paga;07/06/2023;R$154.798,00;R$154.798,00;R$154.798,00
2023;40880020;MDB;VENEZIANO VITAL DO RÊGO;não se aplica;não se aplica;PB;250523;CUITE DE MAMANGUAPE;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1002;1030150192E890025;03/08/2023;36000567290202300;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;13099820000124;CUITE DE MAMANGUAPE FUNDO MUNICIPAL DE SAUDE;1201;13/09/2023;PROPOSTA PAGA;Proposta Paga;31/10/2023;R$202.502,00;R$202.502,00;R$202.502,00
2023;40880020;MDB;VENEZIANO VITAL DO RÊGO;não se aplica;não se aplica;PB;251065;PARARI;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1002;1030150192E890025;14/04/2023;36000502657202300;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;13845567000100;FUNDO MUNICIPAL DE SAUDE DE PARARI;626;22/05/2023;PROPOSTA PAGA;Proposta Paga;07/06/2023;R$262.213,00;R$262.213,00;R$262.213,00
2023;40880021;MDB;VENEZIANO VITAL DO RÊGO;não se aplica;não se aplica;PB;250430;CATOLE DO ROCHA;MUNICIPAL;INDIVIDUAL;CORRENTE;302;1002;1030250182E900025;17/04/2023;36000505791202300;-;FAF;INCREMENTO MAC;2E90;INCREMENTO TEMPORÁRIO - MAC;INCREMENTO DO CUSTEIO DA MÉDIA E ALTA COMPLEXIDADE (MAC);12784607000199;FUNDO MUNICIPAL DE SAUDE DE CATOLE DO ROCHA;632;22/05/2023;PROPOSTA PAGA;Proposta Paga;09/06/2023;R$100.000,00;R$100.000,00;R$100.000,00
2023;27110006;PP;AGUINALDO RIBEIRO;não se aplica;não se aplica;PB;250535;DAMIAO;MUNICIPAL;INDIVIDUAL;CORRENTE;302;1001;1030250182E900025;17/04/2023;36000505660202300;-;FAF;INCREMENTO MAC;2E90;INCREMENTO TEMPORÁRIO - MAC;INCREMENTO DO CUSTEIO DA MÉDIA E ALTA COMPLEXIDADE (MAC);11767841000145;FUNDO MUNICIPAL DE SAUDE DAMIAO PARAIBA;632;22/05/2023;PROPOSTA PAGA;Proposta Paga;06/06/2023;R$57.783,00;R$57.783,00;R$57.783,00
2023;12770005;PL;WELLINGTON ROBERTO;não se aplica;não se aplica;PB;250970;MONTEIRO;MUNICIPAL;INDIVIDUAL;CORRENTE;302;1001;1030250182E900025;14/04/2023;36000503621202300;-;FAF;INCREMENTO MAC;2E90;INCREMENTO TEMPORÁRIO - MAC;INCREMENTO DO CUSTEIO DA MÉDIA E ALTA COMPLEXIDADE (MAC);11214763000151;FUNDO MUNICIPAL DE SAUDE DE MONTEIRO;648;26/05/2023;PROPOSTA PAGA;Proposta Paga;29/06/2023;R$1.000.000,00;R$1.000.000,00;R$1.000.000,00
2023;12770005;PL;WELLINGTON ROBERTO;não se aplica;não se aplica;PB;251320;SANTA CRUZ;MUNICIPAL;INDIVIDUAL;CORRENTE;302;1002;1030250182E900025;03/08/2023;36000567286202300;-;FAF;INCREMENTO MAC;2E90;INCREMENTO TEMPORÁRIO - MAC;INCREMENTO DO CUSTEIO DA MÉDIA E ALTA COMPLEXIDADE (MAC);11181651000141;FUNDO MUNICIPAL DE SAUDE DE SANTA CRUZ - PB;1300;21/09/2023;PROPOSTA PAGA;Proposta Paga;30/10/2023;R$92.281,00;R$92.281,00;R$92.281,00
2023;27110005;PP;AGUINALDO RIBEIRO;não se aplica;não se aplica;PB;250060;ALHANDRA;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1001;1030150192E890025;13/04/2023;36000500229202300;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11490408000105;FUNDO MUNICIPAL DE SAUDE;583;09/05/2023;PROPOSTA PAGA;Proposta Paga;07/06/2023;R$300.000,00;R$300.000,00;R$300.000,00
2023;27110005;PP;AGUINALDO RIBEIRO;não se aplica;não se aplica;PB;251440;SAO JOSE DE ESPINHARAS;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1002;1030150192E890025;17/04/2023;36000505068202300;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11418606000168;FUNDO MUNICIPAL DE SAUDE;626;22/05/2023;PROPOSTA PAGA;Proposta Paga;07/06/2023;R$100.000,00;R$100.000,00;R$100.000,00
2023;41410004;PP;DANIELLA RIBEIRO;não se aplica;não se aplica;PB;250430;CATOLE DO ROCHA;MUNICIPAL;INDIVIDUAL;CORRENTE;302;1002;1030250182E900025;17/04/2023;36000505790202300;-;FAF;INCREMENTO MAC;2E90;INCREMENTO TEMPORÁRIO - MAC;INCREMENTO DO CUSTEIO DA MÉDIA E ALTA COMPLEXIDADE (MAC);12784607000199;FUNDO MUNICIPAL DE SAUDE DE CATOLE DO ROCHA;590;09/05/2023;PROPOSTA PAGA;Proposta Paga;06/06/2023;R$500.000,00;R$500.000,00;R$500.000,00
2023;41410003;PP;DANIELLA RIBEIRO;não se aplica;não se aplica;PB;250930;MATARACA;MUNICIPAL;INDIVIDUAL;CORRENTE;301;1001;1030150192E890025;24/05/2023;36000535481202300;-;FAF;INCREMENTO PAP;2E89;INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ATENÇÃO PRIMÁRIA À SAÚDE - PAP;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;13070749000157;FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE MATARACA-PB;969;20/07/2023;PROPOSTA PAGA;Proposta Paga;31/08/2023;R$115.676,00;R$115.676,00;R$115.676,00
